GPUS,CONFIG,SYNC,ID,DIRECTION,NAME,CYCLE
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8199,backward,pad_4,6359
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8199,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8200,backward,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_nt,41532
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8200,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8201,backward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,51497
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8201,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8202,backward,fusion_116,6831
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8202,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8203,backward,turing_fp16_s884gemm_fp16_64x64_ldg8_f2f_tn,66909
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8203,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8204,backward,fusion_115,11820
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8204,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8205,backward,turing_fp16_s884gemm_fp16_64x64_ldg8_f2f_nt,42573
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8205,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8206,backward,fusion_109,76812
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8206,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8207,backward,fusion_106,25982
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8207,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8208,backward,fusion_104,32606
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8208,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8209,backward,fusion_92,217115
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8209,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8210,backward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,7621303
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8210,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8211,backward,fusion_102,657217
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8211,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8212,backward,fusion_190,757769
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8212,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8213,backward,fusion_3,6268
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8213,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8214,backward,fusion_3__1,869360
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8214,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8215,backward,fusion_191,2078625
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8215,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8216,backward,log_997,10300
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8216,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8217,backward,fusion_7,623259
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8217,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8218,backward,fusion_2,18638
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8218,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8219,backward,fusion,9148
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8219,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8220,backward,fusion_15,2057802
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8220,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8221,backward,fusion_182,1704689
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8221,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8222,backward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_nn,4181082
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8222,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8223,backward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_nt,2766204
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8223,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8224,backward,fusion_95,52872
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8224,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8225,backward,fusion_11,124709
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8225,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8226,backward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_nt,104300
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8226,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8227,backward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,141550
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8227,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8228,backward,fusion_93,83799
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8228,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8229,backward,fusion_93__1,81243
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8229,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8230,backward,convert_7,335482
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8230,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8231,backward,turing_fp16_s1688gemm_fp16_256x128_ldg8_f2f_nt,2812595
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8231,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8232,backward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,4657904
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8232,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8233,backward,fusion_91,2050243
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8233,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8234,backward,fusion_90,839509
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8234,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8235,backward,fusion_89,6788
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8235,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8236,backward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,2936713
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8236,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8237,backward,fusion_85,295578
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8237,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8238,backward,turing_fp16_s1688gemm_fp16_128x256_ldg8_f2f_nt,955805
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8238,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8239,backward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,608408
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8239,backward,NDP_OP,751
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8240,backward,fusion_19,25309
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8240,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8241,backward,fusion_70,351677
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8241,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8242,backward,turing_fp16_s884gemm_fp16_64x64_ldg8_f2f_nn,1448374
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8242,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8243,backward,fusion_161,230781
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8243,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8244,backward,fusion_185,112383
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8244,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8245,backward,fusion_68,6769
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8245,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8246,backward,fusion_63,348556
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8246,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8247,backward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,549332
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8247,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8248,backward,fusion_21,354183
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8248,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8249,backward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_nn,897090
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8249,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8250,backward,fusion_20,25423
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8250,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8251,backward,fusion_88,768220
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8251,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8252,backward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_nt,4523518
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8252,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8253,backward,turing_fp16_s884gemm_fp16_64x64_ldg8_f2f_nn,1304415
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8253,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8254,backward,fusion_81,5616972
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8254,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8255,backward,reduce_7,1910432
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8255,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8256,backward,fusion_80,4514538
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8256,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8257,backward,turing_fp16_s884gemm_fp16_64x64_ldg8_f2f_nn,1923944
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8257,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8258,backward,turing_fp16_s884gemm_fp16_64x64_ldg8_f2f_nt,1382339
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8258,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8259,backward,fusion_183,131977
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8259,backward,NDP_OP,0
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,0,8260,backward,fusion_77,10124
